STATIONS_ID;MESS_DATUM;QN_9;TT_TU;RF_TU;eor
         44;2023042516;    3;   7.3;  63.0;eor
         44;2023042517;    3;   7.4;  65.0;eor
         44;2023042518;    3;   6.5;  67.0;eor
         44;2023042519;    3;   5.3;  74.0;eor
         44;2023042520;    3;   4.6;  76.0;eor
         44;2023042521;    3;   4.4;  78.0;eor
         44;2023042522;    3;   3.3;  85.0;eor
         44;2023042523;    3;   2.6;  88.0;eor
         44;2023042600;    3;   2.1;  89.0;eor
         44;2023042601;    3;   1.9;  89.0;eor
         44;2023042602;    3;   2.3;  91.0;eor
         44;2023042603;    3;   1.7;  91.0;eor
         44;2023042604;    3;   1.9;  91.0;eor
         44;2023042605;    3;   1.7;  91.0;eor
         44;2023042606;    3;   2.8;  87.0;eor
         44;2023042607;    3;   4.9;  79.0;eor
         44;2023042608;    3;   6.6;  71.0;eor
         44;2023042609;    3;   7.4;  61.0;eor
         44;2023042610;    3;   7.8;  59.0;eor
         44;2023042611;    3;   7.4;  65.0;eor
         44;2023042612;    3;   7.6;  66.0;eor
         44;2023042613;    3;   8.0;  58.0;eor
         44;2023042614;    3;   7.9;  65.0;eor
         44;2023042615;    3;   6.8;  72.0;eor
         44;2023042616;    3;   7.6;  63.0;eor
         44;2023042617;    3;   7.5;  69.0;eor
         44;2023042618;    3;   6.9;  69.0;eor
         44;2023042619;    3;   6.3;  74.0;eor
         44;2023042620;    3;   5.1;  77.0;eor
         44;2023042621;    3;   3.7;  83.0;eor
         44;2023042622;    3;   2.0;  90.0;eor
         44;2023042623;    3;   1.4;  92.0;eor
         44;2023042700;    3;   1.3;  93.0;eor
         44;2023042701;    3;   1.1;  91.0;eor
         44;2023042702;    3;   0.6;  95.0;eor
         44;2023042703;    3;   0.4;  96.0;eor
         44;2023042704;    3;  -0.2;  97.0;eor
         44;2023042705;    3;   0.8;  98.0;eor
         44;2023042706;    3;   3.8;  82.0;eor
         44;2023042707;    3;   6.4;  72.0;eor
         44;2023042708;    3;   7.4;  63.0;eor
         44;2023042709;    3;   9.0;  59.0;eor
         44;2023042710;    3;   9.3;  52.0;eor
         44;2023042711;    3;  11.3;  51.0;eor
         44;2023042712;    3;  10.4;  50.0;eor
         44;2023042713;    3;  10.5;  49.0;eor
         44;2023042714;    3;  10.6;  49.0;eor
         44;2023042715;    3;  12.7;  45.0;eor
         44;2023042716;    3;  11.4;  51.0;eor
         44;2023042717;    3;  10.7;  55.0;eor
         44;2023042718;    3;  10.1;  60.0;eor
         44;2023042719;    3;   8.6;  74.0;eor
         44;2023042720;    3;   7.4;  84.0;eor
         44;2023042721;    3;   6.6;  84.0;eor
         44;2023042722;    3;   6.1;  86.0;eor
         44;2023042723;    3;   5.7;  87.0;eor
         44;2023042800;    3;   5.3;  89.0;eor
         44;2023042801;    3;   5.2;  89.0;eor
         44;2023042802;    3;   5.0;  87.0;eor
         44;2023042803;    3;   5.0;  83.0;eor
         44;2023042804;    3;   4.8;  81.0;eor
         44;2023042805;    3;   5.0;  78.0;eor
         44;2023042806;    3;   6.1;  73.0;eor
         44;2023042807;    3;   7.6;  69.0;eor
         44;2023042808;    3;   8.8;  68.0;eor
         44;2023042809;    3;   9.9;  70.0;eor
         44;2023042810;    3;  10.4;  72.0;eor
         44;2023042811;    3;  11.7;  72.0;eor
         44;2023042812;    3;  12.5;  72.0;eor
         44;2023042813;    3;  13.5;  67.0;eor
         44;2023042814;    3;  14.2;  66.0;eor
         44;2023042815;    3;  14.1;  69.0;eor
         44;2023042816;    3;  12.8;  83.0;eor
         44;2023042817;    3;  12.3;  90.0;eor
         44;2023042818;    3;  11.4;  98.0;eor
         44;2023042819;    3;  12.0; 100.0;eor
         44;2023042820;    3;  12.1;  97.0;eor
         44;2023042821;    3;  11.7;  99.0;eor
         44;2023042822;    3;  11.0; 100.0;eor
         44;2023042823;    3;   9.8; 100.0;eor
         44;2023042900;    3;   9.3; 100.0;eor
         44;2023042901;    3;   9.2; 100.0;eor
         44;2023042902;    3;   8.9; 100.0;eor
         44;2023042903;    3;   8.6;  97.0;eor
         44;2023042904;    3;   8.3;  99.0;eor
         44;2023042905;    3;   8.2;  98.0;eor
         44;2023042906;    3;   8.5;  97.0;eor
         44;2023042907;    3;   8.6;  94.0;eor
         44;2023042908;    3;   9.6;  90.0;eor
         44;2023042909;    3;  11.1;  81.0;eor
         44;2023042910;    3;  12.6;  70.0;eor
         44;2023042911;    3;  12.5;  70.0;eor
         44;2023042912;    3;  13.1;  66.0;eor
         44;2023042913;    3;  15.3;  59.0;eor
         44;2023042914;    3;  14.7;  56.0;eor
         44;2023042915;    3;  14.7;  54.0;eor
         44;2023042916;    3;  14.0;  55.0;eor
         44;2023042917;    3;  12.1;  71.0;eor
         44;2023042918;    3;  10.4;  75.0;eor
         44;2023042919;    3;   9.9;  78.0;eor
         44;2023042920;    3;   8.4;  82.0;eor
         44;2023042921;    3;   6.5;  87.0;eor
         44;2023042922;    3;   5.2;  91.0;eor
         44;2023042923;    3;   4.4;  96.0;eor
         44;2023043000;    3;   2.9;  98.0;eor
         44;2023043001;    3;   2.4; 100.0;eor
         44;2023043002;    3;   1.8; 100.0;eor
         44;2023043003;    3;   2.3; 100.0;eor
         44;2023043004;    3;   1.2; 100.0;eor
         44;2023043005;    3;   2.2;  96.0;eor
         44;2023043006;    3;   5.7;  86.0;eor
         44;2023043007;    3;   7.7;  73.0;eor
         44;2023043008;    3;   8.4;  69.0;eor
         44;2023043009;    3;  -999;-999;eor
         44;2023043010;    3;  -999;-999;eor
         44;2023043011;    3;  -999;-999;eor
         44;2023043012;    3;  -999;-999;eor
         44;2023043013;    3;  -999;-999;eor
         44;2023043014;    3;  -999;-999;eor
         44;2023043015;    3;  -999;-999;eor
         44;2023043016;    3;  -999;-999;eor
         44;2023043017;    3;  -999;-999;eor
         44;2023043018;    3;  -999;-999;eor
         44;2023043019;    3;  -999;-999;eor
         44;2023043020;    3;  -999;-999;eor
         44;2023043021;    3;  -999;-999;eor
         44;2023043022;    3;  -999;-999;eor
         44;2023043023;    3;  -999;-999;eor
         44;2023050100;    3;  -999;-999;eor
         44;2023050101;    3;  -999;-999;eor
         44;2023050102;    3;  -999;-999;eor
         44;2023050103;    3;  -999;-999;eor
         44;2023050104;    3;  -999;-999;eor
         44;2023050105;    3;  -999;-999;eor
         44;2023050106;    3;  -999;-999;eor
         44;2023050107;    3;  -999;-999;eor
         44;2023050108;    3;  -999;-999;eor
         44;2023050109;    3;  -999;-999;eor
         44;2023050110;    3;  -999;-999;eor
         44;2023050111;    3;  -999;-999;eor
         44;2023050112;    3;  -999;-999;eor
         44;2023050113;    3;  -999;-999;eor
         44;2023050114;    3;  -999;-999;eor
         44;2023050115;    3;  -999;-999;eor
         44;2023050116;    3;  -999;-999;eor
         44;2023050117;    3;  -999;-999;eor
         44;2023050118;    3;  -999;-999;eor
         44;2023050119;    3;  -999;-999;eor
         44;2023050120;    3;  -999;-999;eor
         44;2023050121;    3;  -999;-999;eor
         44;2023050122;    3;  -999;-999;eor
         44;2023050123;    3;  -999;-999;eor
         44;2023050200;    3;  -999;-999;eor
         44;2023050201;    3;  -999;-999;eor
         44;2023050202;    3;  -999;-999;eor
         44;2023050203;    3;  -999;-999;eor
         44;2023050204;    3;  -999;-999;eor
         44;2023050205;    3;  -999;-999;eor
         44;2023050206;    3;  -999;-999;eor
         44;2023050207;    3;  -999;-999;eor
         44;2023050208;    3;   7.5;  65.0;eor
         44;2023050209;    3;   8.9;  58.0;eor
         44;2023050210;    3;   8.8;  63.0;eor
         44;2023050211;    3;   9.5;  55.0;eor
         44;2023050212;    3;   9.9;  60.0;eor
         44;2023050213;    3;   9.8;  60.0;eor
         44;2023050214;    3;   9.9;  62.0;eor
         44;2023050215;    3;   9.7;  60.0;eor
         44;2023050216;    3;   9.5;  67.0;eor
         44;2023050217;    3;   9.6;  63.0;eor
         44;2023050218;    3;   8.7;  65.0;eor
         44;2023050219;    3;   8.1;  68.0;eor
         44;2023050220;    3;   6.3;  77.0;eor
         44;2023050221;    3;   3.9;  86.0;eor
         44;2023050222;    3;   2.3;  91.0;eor
         44;2023050223;    3;   0.8;  96.0;eor
         44;2023050300;    3;   1.3;  95.0;eor
         44;2023050301;    3;   0.9;  96.0;eor
         44;2023050302;    3;   0.2;  97.0;eor
         44;2023050303;    3;   1.8;  98.0;eor
         44;2023050304;    3;   3.0;  98.0;eor
         44;2023050305;    3;   3.4;  97.0;eor
         44;2023050306;    3;   5.6;  88.0;eor
         44;2023050307;    3;   7.6;  73.0;eor
         44;2023050308;    3;   8.1;  61.0;eor
         44;2023050309;    3;   8.8;  59.0;eor
         44;2023050310;    3;   9.5;  56.0;eor
         44;2023050311;    3;  11.2;  52.0;eor
         44;2023050312;    3;  11.5;  51.0;eor
         44;2023050313;    3;  12.5;  53.0;eor
         44;2023050314;    3;  13.3;  49.0;eor
         44;2023050315;    3;  13.5;  49.0;eor
         44;2023050316;    3;  13.1;  53.0;eor
         44;2023050317;    3;  12.1;  57.0;eor
         44;2023050318;    3;  10.8;  62.0;eor
         44;2023050319;    3;   9.0;  72.0;eor
         44;2023050320;    3;   7.5;  77.0;eor
         44;2023050321;    3;   6.4;  83.0;eor
         44;2023050322;    3;   6.0;  83.0;eor
         44;2023050323;    3;   5.3;  86.0;eor
         44;2023050400;    3;   4.7;  88.0;eor
         44;2023050401;    3;   5.1;  85.0;eor
         44;2023050402;    3;   4.5;  87.0;eor
         44;2023050403;    3;   4.4;  87.0;eor
         44;2023050404;    3;   4.2;  89.0;eor
         44;2023050405;    3;   4.8;  87.0;eor
         44;2023050406;    3;   6.3;  81.0;eor
         44;2023050407;    3;   8.0;  75.0;eor
         44;2023050408;    3;  10.2;  66.0;eor
         44;2023050409;    3;  12.5;  58.0;eor
         44;2023050410;    3;  14.0;  55.0;eor
         44;2023050411;    3;  15.6;  49.0;eor
         44;2023050412;    3;  16.7;  45.0;eor
         44;2023050413;    3;  17.2;  43.0;eor
         44;2023050414;    3;  17.8;  43.0;eor
         44;2023050415;    3;  18.3;  43.0;eor
         44;2023050416;    3;  18.0;  42.0;eor
         44;2023050417;    3;  17.9;  42.0;eor
         44;2023050418;    3;  17.2;  42.0;eor
         44;2023050419;    3;  15.8;  49.0;eor
         44;2023050420;    3;  14.8;  53.0;eor
         44;2023050421;    3;  14.3;  53.0;eor
         44;2023050422;    3;  13.0;  59.0;eor
         44;2023050423;    3;  12.5;  61.0;eor
         44;2023050500;    3;  11.3;  66.0;eor
         44;2023050501;    3;  10.4;  70.0;eor
         44;2023050502;    3;   9.9;  71.0;eor
         44;2023050503;    3;   9.5;  74.0;eor
         44;2023050504;    3;   9.3;  77.0;eor
         44;2023050505;    3;   9.2;  77.0;eor
         44;2023050506;    3;  10.4;  73.0;eor
         44;2023050507;    3;   9.8;  82.0;eor
         44;2023050508;    3;   9.8;  92.0;eor
         44;2023050509;    3;  10.5;  86.0;eor
         44;2023050510;    3;  13.0;  80.0;eor
         44;2023050511;    3;  15.5;  69.0;eor
         44;2023050512;    3;  16.7;  66.0;eor
         44;2023050513;    3;  18.0;  63.0;eor
         44;2023050514;    3;  18.1;  65.0;eor
         44;2023050515;    3;  18.2;  64.0;eor
         44;2023050516;    3;  16.8;  74.0;eor
         44;2023050517;    3;  12.2; 100.0;eor
         44;2023050518;    3;  12.5; 100.0;eor
         44;2023050519;    3;  12.4; 100.0;eor
         44;2023050520;    3;  12.4; 100.0;eor
         44;2023050521;    3;  11.9; 100.0;eor
         44;2023050522;    3;  12.0; 100.0;eor
         44;2023050523;    3;  11.6;  99.0;eor
         44;2023050600;    3;  11.3;  99.0;eor
         44;2023050601;    3;  10.7;  99.0;eor
         44;2023050602;    3;   9.9; 100.0;eor
         44;2023050603;    3;   9.2; 100.0;eor
         44;2023050604;    3;   9.0; 100.0;eor
         44;2023050605;    3;   9.5; 100.0;eor
         44;2023050606;    3;   9.7; 100.0;eor
         44;2023050607;    3;   9.8; 100.0;eor
         44;2023050608;    3;  10.9; 100.0;eor
         44;2023050609;    3;  11.9;  97.0;eor
         44;2023050610;    3;  14.2;  83.0;eor
         44;2023050611;    3;  15.3;  76.0;eor
         44;2023050612;    3;  16.7;  70.0;eor
         44;2023050613;    3;  17.4;  65.0;eor
         44;2023050614;    3;  17.4;  68.0;eor
         44;2023050615;    3;  16.8;  72.0;eor
         44;2023050616;    3;  16.9;  72.0;eor
         44;2023050617;    3;  16.6;  70.0;eor
         44;2023050618;    3;  15.7;  72.0;eor
         44;2023050619;    3;  14.5;  80.0;eor
         44;2023050620;    3;  13.1;  85.0;eor
         44;2023050621;    3;  12.0;  88.0;eor
         44;2023050622;    3;  11.1;  91.0;eor
         44;2023050623;    3;  10.9;  91.0;eor
         44;2023050700;    3;  10.3;  91.0;eor
         44;2023050701;    3;   9.7;  91.0;eor
         44;2023050702;    3;   9.4;  93.0;eor
         44;2023050703;    3;   9.1;  92.0;eor
         44;2023050704;    3;   9.1;  92.0;eor
         44;2023050705;    3;   9.1;  91.0;eor
         44;2023050706;    3;   9.3;  90.0;eor
         44;2023050707;    3;   9.6;  88.0;eor
         44;2023050708;    3;   9.7;  88.0;eor
         44;2023050709;    3;   9.9;  87.0;eor
         44;2023050710;    3;  11.7;  80.0;eor
         44;2023050711;    3;  12.8;  76.0;eor
         44;2023050712;    3;  13.1;  75.0;eor
         44;2023050713;    3;  14.4;  73.0;eor
         44;2023050714;    3;  14.9;  70.0;eor
         44;2023050715;    3;  15.5;  68.0;eor
         44;2023050716;    3;  15.4;  70.0;eor
         44;2023050717;    3;  14.7;  68.0;eor
         44;2023050718;    3;  13.9;  70.0;eor
         44;2023050719;    3;  13.2;  72.0;eor
         44;2023050720;    3;  12.5;  73.0;eor
         44;2023050721;    3;  11.7;  74.0;eor
         44;2023050722;    3;  10.7;  78.0;eor
         44;2023050723;    3;  10.2;  80.0;eor
         44;2023050800;    3;  10.1;  79.0;eor
         44;2023050801;    3;   9.6;  81.0;eor
         44;2023050802;    3;   9.3;  82.0;eor
         44;2023050803;    3;   8.8;  84.0;eor
         44;2023050804;    3;   8.0;  86.0;eor
         44;2023050805;    3;   8.2;  84.0;eor
         44;2023050806;    3;   9.6;  78.0;eor
         44;2023050807;    3;  10.1;  77.0;eor
         44;2023050808;    3;  12.5;  74.0;eor
         44;2023050809;    3;  13.3;  69.0;eor
         44;2023050810;    3;  15.8;  65.0;eor
         44;2023050811;    3;  16.6;  62.0;eor
         44;2023050812;    3;  18.2;  60.0;eor
         44;2023050813;    3;  19.5;  57.0;eor
         44;2023050814;    3;  -999;-999;eor
         44;2023050815;    3;  -999;-999;eor
         44;2023050816;    3;  -999;-999;eor
         44;2023050817;    3;  -999;-999;eor
         44;2023050818;    3;  -999;-999;eor
         44;2023050819;    3;  -999;-999;eor
         44;2023050820;    3;  -999;-999;eor
         44;2023050821;    3;  -999;-999;eor
         44;2023050822;    3;  -999;-999;eor
         44;2023050823;    3;  -999;-999;eor
         44;2023050900;    3;  -999;-999;eor
         44;2023050901;    3;  -999;-999;eor
         44;2023050902;    3;  -999;-999;eor
         44;2023050903;    3;  -999;-999;eor
         44;2023050904;    3;  -999;-999;eor
         44;2023050905;    3;  -999;-999;eor
         44;2023050906;    3;  -999;-999;eor
         44;2023050907;    3;  -999;-999;eor
         44;2023050908;    3;  -999;-999;eor
         44;2023050909;    3;  -999;-999;eor
         44;2023050910;    3;  -999;-999;eor
         44;2023050911;    3;  -999;-999;eor
         44;2023050912;    3;  -999;-999;eor
         44;2023050913;    3;  -999;-999;eor
         44;2023050914;    3;  -999;-999;eor
         44;2023050915;    3;  -999;-999;eor
         44;2023050916;    3;  -999;-999;eor
         44;2023050917;    3;  15.8;  95.0;eor
         44;2023050918;    3;  15.4;  96.0;eor
         44;2023050919;    3;  15.2;  98.0;eor
         44;2023050920;    3;  15.0; 100.0;eor
         44;2023050921;    3;  14.8; 100.0;eor
         44;2023050922;    3;  14.5; 100.0;eor
         44;2023050923;    3;  14.3; 100.0;eor
         44;2023051000;    3;  14.1; 100.0;eor
         44;2023051001;    3;  14.1; 100.0;eor
         44;2023051002;    3;  13.9; 100.0;eor
         44;2023051003;    3;  13.7; 100.0;eor
         44;2023051004;    3;  13.0; 100.0;eor
         44;2023051005;    3;  12.5;  99.0;eor
         44;2023051006;    3;  12.4;  99.0;eor
         44;2023051007;    3;  12.7;  99.0;eor
         44;2023051008;    3;  13.4;  93.0;eor
         44;2023051009;    3;  13.4;  94.0;eor
         44;2023051010;    3;  13.4;  97.0;eor
         44;2023051011;    3;  13.6;  96.0;eor
         44;2023051012;    3;  14.0;  92.0;eor
         44;2023051013;    3;  15.3;  92.0;eor
         44;2023051014;    3;  15.7;  82.0;eor
         44;2023051015;    3;  14.8;  86.0;eor
         44;2023051016;    3;  14.3;  91.0;eor
         44;2023051017;    3;  15.1;  81.0;eor
         44;2023051018;    3;  14.3;  84.0;eor
         44;2023051019;    3;  13.1;  95.0;eor
         44;2023051020;    3;  13.0;  97.0;eor
         44;2023051021;    3;  12.6;  99.0;eor
         44;2023051022;    3;  13.3;  93.0;eor
         44;2023051023;    3;  12.9;  96.0;eor
         44;2023051100;    3;  12.4;  96.0;eor
         44;2023051101;    3;  11.7;  98.0;eor
         44;2023051102;    3;  11.5; 100.0;eor
         44;2023051103;    3;  11.2; 100.0;eor
         44;2023051104;    3;  10.8; 100.0;eor
         44;2023051105;    3;  10.6; 100.0;eor
         44;2023051106;    3;  10.8; 100.0;eor
         44;2023051107;    3;  11.0;  99.0;eor
         44;2023051108;    3;  11.8;  96.0;eor
         44;2023051109;    3;  12.7;  89.0;eor
         44;2023051110;    3;  13.8;  86.0;eor
         44;2023051111;    3;  14.5;  83.0;eor
         44;2023051112;    3;  14.7;  82.0;eor
